date,district,daily_consumption_kwh,temperature_c,day_of_week,population
2023-10-07,District B,31.5,17.8,Saturday,15000
2023-10-07,District C,72.4,16.8,Saturday,20000
2023-10-07,District D,41.4,19.8,Saturday,12000
2023-10-07,District E,29.2,12.5,Saturday,8000
2023-10-08,District A,49.9,18.7,Sunday,10000
2023-10-08,District B,44.4,15.4,Sunday,15000
2023-10-08,District C,51.5,19.3,Sunday,20000
2023-10-08,District D,38.6,16.9,Sunday,12000
2023-10-08,District E,24.3,12.3,Sunday,8000
2023-10-09,District A,42.6,14.1,Monday,10000
2023-10-09,District B,44.2,19.6,Monday,15000
2023-10-09,District C,45.5,18.5,Monday,20000
2023-10-09,District D,27.9,16.3,Monday,12000
2023-10-09,District E,36.1,19.5,Monday,8000
2023-10-10,District A,44.7,17.3,Tuesday,10000
2023-10-10,District B,73.6,17.2,Tuesday,15000
2023-10-10,District C,95.5,17.7,Tuesday,20000
2023-10-10,District D,28.2,16.1,Tuesday,12000
2023-10-10,District E,19.0,16.2,Tuesday,8000
2023-10-11,District A,34.5,16.7,Wednesday,10000
2023-10-11,District B,30.5,17.0,Wednesday,15000
2023-10-11,District C,69.5,13.6,Wednesday,20000
2023-10-11,District D,37.8,19.6,Wednesday,12000
2023-10-11,District E,33.2,15.4,Wednesday,8000
2023-10-12,District A,29.0,16.8,Thursday,10000
2023-10-12,District B,39.8,15.3,Thursday,15000
2023-10-12,District C,47.8,19.7,Thursday,20000
2023-10-12,District D,24.9,15.0,Thursday,12000
2023-10-12,District E,34.7,13.8,Thursday,8000
2023-10-13,District A,23.5,13.6,Friday,10000
2023-10-13,District B,32.0,15.8,Friday,15000
2023-10-13,District C,92.9,12.7,Friday,20000
2023-10-13,District D,59.8,18.2,Friday,12000
2023-10-13,District E,34.0,18.8,Friday,8000
2023-10-14,District A,43.5,12.4,Saturday,10000
2023-10-14,District B,66.0,18.8,Saturday,15000
2023-10-14,District C,54.0,16.1,Saturday,20000
2023-10-14,District D,50.2,18.8,Saturday,12000
2023-10-14,District E,19.7,19.8,Saturday,8000
2023-10-15,District A,26.4,13.8,Sunday,10000
2023-10-15,District B,38.4,18.3,Sunday,15000
2023-10-15,District C,99.9,12.5,Sunday,20000
2023-10-15,District D,54.1,12.2,Sunday,12000
2023-10-15,District E,36.2,14.9,Sunday,8000
2023-10-16,District A,49.4,16.4,Monday,10000
2023-10-16,District B,31.9,19.4,Monday,15000
2023-10-16,District C,57.8,12.6,Monday,20000
2023-10-16,District D,58.8,17.4,Monday,12000
2023-10-16,District E,32.1,15.7,Monday,8000
2023-10-17,District A,44.1,13.5,Tuesday,10000
2023-10-17,District B,42.1,19.7,Tuesday,15000
2023-10-17,District C,45.2,16.0,Tuesday,20000
2023-10-17,District D,42.1,16.5,Tuesday,12000
2023-10-17,District E,26.6,13.2,Tuesday,8000
2023-10-18,District A,35.7,14.7,Wednesday,10000
2023-10-18,District B,30.4,16.7,Wednesday,15000
2023-10-18,District C,82.8,18.1,Wednesday,20000
2023-10-18,District D,25.9,14.9,Wednesday,12000
2023-10-18,District E,38.9,18.0,Wednesday,8000
2023-10-19,District A,29.7,13.9,Thursday,10000
2023-10-19,District B,56.0,13.5,Thursday,15000
2023-10-19,District C,61.4,13.2,Thursday,20000
2023-10-19,District D,44.2,17.6,Thursday,12000
2023-10-19,District E,26.1,15.1,Thursday,8000
2023-10-20,District A,21.2,16.5,Friday,10000
2023-10-20,District B,73.1,12.6,Friday,15000
2023-10-20,District C,86.5,12.6,Friday,20000
2023-10-20,District D,35.4,19.4,Friday,12000
2023-10-20,District E,31.1,15.0,Friday,8000
2023-10-21,District A,48.3,19.1,Saturday,10000
2023-10-21,District B,33.9,17.9,Saturday,15000
2023-10-21,District C,64.6,17.4,Saturday,20000
2023-10-21,District D,25.8,15.8,Saturday,12000
2023-10-21,District E,35.0,13.5,Saturday,8000
2023-10-22,District A,29.0,15.6,Sunday,10000
2023-10-22,District B,68.4,15.1,Sunday,15000
2023-10-22,District C,56.3,18.0,Sunday,20000
2023-10-22,District D,33.1,12.9,Sunday,12000
2023-10-22,District E,30.0,19.4,Sunday,8000
2023-10-23,District A,39.8,16.3,Monday,10000
2023-10-23,District B,69.6,14.9,Monday,15000
2023-10-23,District C,49.4,16.2,Monday,20000
2023-10-23,District D,45.5,13.0,Monday,12000
2023-10-23,District E,24.6,19.5,Monday,8000
2023-10-24,District A,42.9,19.0,Tuesday,10000
2023-10-24,District B,31.6,14.0,Tuesday,15000
2023-10-24,District C,83.7,12.8,Tuesday,20000
2023-10-24,District D,37.4,13.6,Tuesday,12000
2023-10-24,District E,33.4,16.0,Tuesday,8000
2023-10-25,District A,32.2,12.9,Wednesday,10000
2023-10-25,District B,54.3,15.9,Wednesday,15000
2023-10-25,District C,50.3,18.5,Wednesday,20000
2023-10-25,District D,48.9,18.5,Wednesday,12000
2023-10-25,District E,32.8,16.4,Wednesday,8000
2023-10-26,District A,24.2,15.3,Thursday,10000
2023-10-26,District B,53.6,17.3,Thursday,15000
2023-10-26,District C,60.3,17.1,Thursday,20000
2023-10-26,District D,45.1,19.3,Thursday,12000
2023-10-26,District E,26.8,12.7,Thursday,8000
2023-10-27,District A,46.0,18.1,Friday,10000
2023-10-27,District B,73.8,16.0,Friday,15000
2023-10-27,District C,67.9,14.1,Friday,20000
2023-10-27,District D,59.1,19.2,Friday,12000
2023-10-27,District E,38.4,17.5,Friday,8000
2023-10-28,District A,45.9,12.7,Saturday,10000
2023-10-28,District B,38.0,14.6,Saturday,15000
2023-10-28,District C,65.1,13.9,Saturday,20000
2023-10-28,District D,35.5,14.0,Saturday,12000
2023-10-28,District E,23.1,13.1,Saturday,8000
2023-10-29,District A,33.3,16.6,Sunday,10000
2023-10-29,District B,63.6,14.8,Sunday,15000
2023-10-29,District C,85.4,19.1,Sunday,20000
2023-10-29,District D,50.8,14.7,Sunday,12000
2023-10-29,District E,19.1,13.2,Sunday,8000
2023-10-30,District A,46.4,14.8,Monday,10000
2023-10-30,District B,34.5,14.0,Monday,15000
2023-10-30,District C,96.1,13.1,Monday,20000
2023-10-30,District D,34.8,17.1,Monday,12000
2023-10-30,District E,30.1,16.4,Monday,8000
2023-10-31,District A,27.0,17.2,Tuesday,10000
2023-10-31,District B,43.9,18.9,Tuesday,15000
2023-10-31,District C,41.0,17.6,Tuesday,20000
2023-10-31,District D,36.7,15.0,Tuesday,12000
2023-10-31,District E,17.7,16.3,Tuesday,8000
2023-11-01,District A,26.5,10.5,Wednesday,10000
2023-11-01,District B,66.1,9.7,Wednesday,15000
2023-11-01,District C,84.5,8.9,Wednesday,20000
2023-11-01,District D,36.8,9.6,Wednesday,12000
2023-11-01,District E,23.1,10.7,Wednesday,8000
2023-11-02,District A,42.4,9.0,Thursday,10000
2023-11-02,District B,43.6,7.7,Thursday,15000
2023-11-02,District C,89.1,8.2,Thursday,20000
2023-11-02,District D,43.6,11.5,Thursday,12000
2023-11-02,District E,37.7,9.6,Thursday,8000
2023-11-03,District A,28.3,5.7,Friday,10000
2023-11-03,District B,70.4,10.0,Friday,15000
2023-11-03,District C,68.2,11.0,Friday,20000
2023-11-03,District D,41.7,5.6,Friday,12000
2023-11-03,District E,24.1,6.6,Friday,8000
2023-11-04,District A,22.3,10.4,Saturday,10000
2023-11-04,District B,49.2,10.8,Saturday,15000
2023-11-04,District C,45.4,9.2,Saturday,20000
2023-11-04,District D,27.2,7.4,Saturday,12000
2023-11-04,District E,35.4,11.7,Saturday,8000
2023-11-05,District A,26.7,8.2,Sunday,10000
2023-11-05,District B,45.5,11.5,Sunday,15000
2023-11-05,District C,73.8,6.1,Sunday,20000
2023-11-05,District D,24.1,11.6,Sunday,12000
2023-11-05,District E,38.5,6.7,Sunday,8000
2023-11-06,District A,24.6,6.2,Monday,10000
2023-11-06,District B,72.2,9.0,Monday,15000
2023-11-06,District C,104.7,8.3,Monday,20000
2023-11-06,District D,28.0,9.8,Monday,12000
2023-11-06,District E,27.1,11.9,Monday,8000
2023-11-07,District A,36.7,7.0,Tuesday,10000
2023-11-07,District B,33.9,7.1,Tuesday,15000
2023-11-07,District C,67.0,5.0,Tuesday,20000
2023-11-07,District D,44.6,10.9,Tuesday,12000
2023-11-07,District E,22.9,12.0,Tuesday,8000
2023-11-08,District A,24.8,7.0,Wednesday,10000
2023-11-08,District B,42.8,6.1,Wednesday,15000
2023-11-08,District C,94.3,10.5,Wednesday,20000
2023-11-08,District D,32.4,11.8,Wednesday,12000
2023-11-08,District E,23.9,11.2,Wednesday,8000
2023-11-09,District A,46.1,5.8,Thursday,10000
2023-11-09,District B,37.4,9.5,Thursday,15000
2023-11-09,District C,57.2,8.0,Thursday,20000
2023-11-09,District D,40.3,10.2,Thursday,12000
2023-11-09,District E,17.3,11.9,Thursday,8000
2023-11-10,District A,36.2,7.5,Friday,10000
2023-11-10,District B,46.4,8.5,Friday,15000
2023-11-10,District C,97.1,10.1,Friday,20000
2023-11-10,District D,55.6,11.6,Friday,12000
2023-11-10,District E,30.7,11.0,Friday,8000
2023-11-11,District A,29.1,10.8,Saturday,10000
2023-11-11,District B,44.3,7.8,Saturday,15000
2023-11-11,District C,57.1,8.3,Saturday,20000
2023-11-11,District D,35.3,11.7,Saturday,12000
2023-11-11,District E,28.6,5.7,Saturday,8000
2023-11-12,District A,23.3,5.4,Sunday,10000
2023-11-12,District B,50.9,6.5,Sunday,15000
2023-11-12,District C,88.0,8.0,Sunday,20000
2023-11-12,District D,39.3,10.2,Sunday,12000
2023-11-12,District E,23.6,7.3,Sunday,8000
2023-11-13,District A,22.6,10.4,Monday,10000
2023-11-13,District B,69.1,5.1,Monday,15000
2023-11-13,District C,50.2,8.3,Monday,20000
2023-11-13,District D,60.4,6.6,Monday,12000
2023-11-13,District E,34.7,11.0,Monday,8000
2023-11-14,District A,35.6,8.4,Tuesday,10000
2023-11-14,District B,73.5,11.8,Tuesday,15000
2023-11-14,District C,88.7,6.5,Tuesday,20000
2023-11-14,District D,31.7,6.4,Tuesday,12000
2023-11-14,District E,25.7,9.7,Tuesday,8000
2023-11-15,District A,22.7,11.5,Wednesday,10000
2023-11-15,District B,71.3,8.6,Wednesday,15000
2023-11-15,District C,49.4,11.3,Wednesday,20000
2023-11-15,District D,46.3,7.6,Wednesday,12000
2023-11-15,District E,39.2,6.1,Wednesday,8000
2023-11-16,District A,25.0,11.4,Thursday,10000
2023-11-16,District B,33.8,5.8,Thursday,15000
2023-11-16,District C,51.6,11.4,Thursday,20000
2023-11-16,District D,40.2,7.9,Thursday,12000
2023-11-16,District E,17.7,9.2,Thursday,8000
2023-11-17,District A,50.3,6.6,Friday,10000
2023-11-17,District B,68.4,11.4,Friday,15000
2023-11-17,District C,62.6,5.1,Friday,20000
2023-11-17,District D,35.6,9.4,Friday,12000
2023-11-17,District E,32.8,11.4,Friday,8000
2023-11-18,District A,47.3,5.5,Saturday,10000
2023-11-18,District B,33.5,11.7,Saturday,15000
2023-11-18,District C,58.2,8.7,Saturday,20000
2023-11-18,District D,30.5,7.7,Saturday,12000
2023-11-18,District E,39.0,9.0,Saturday,8000
2023-11-19,District A,22.5,8.5,Sunday,10000
2023-11-19,District B,45.3,9.3,Sunday,15000
2023-11-19,District C,66.1,11.0,Sunday,20000
2023-11-19,District D,30.9,6.3,Sunday,12000
2023-11-19,District E,22.4,10.4,Sunday,8000
2023-11-20,District A,27.5,10.4,Monday,10000
2023-11-20,District B,53.5,7.3,Monday,15000
2023-11-20,District C,100.7,11.6,Monday,20000
2023-11-20,District D,38.7,6.4,Monday,12000
2023-11-20,District E,29.7,6.0,Monday,8000
2023-11-21,District A,47.0,8.2,Tuesday,10000
2023-11-21,District B,47.3,11.5,Tuesday,15000
2023-11-21,District C,93.8,8.4,Tuesday,20000
2023-11-21,District D,24.1,10.6,Tuesday,12000
2023-11-21,District E,26.1,7.2,Tuesday,8000
2023-11-22,District A,26.0,6.6,Wednesday,10000
2023-11-22,District B,59.0,5.3,Wednesday,15000
2023-11-22,District C,43.1,6.8,Wednesday,20000
2023-11-22,District D,52.9,6.6,Wednesday,12000
2023-11-22,District E,27.6,11.0,Wednesday,8000
2023-11-23,District A,49.3,7.9,Thursday,10000
2023-11-23,District B,39.7,6.4,Thursday,15000
2023-11-23,District C,50.4,7.0,Thursday,20000
2023-11-23,District D,56.8,7.7,Thursday,12000
2023-11-23,District E,25.9,9.3,Thursday,8000
2023-11-24,District A,22.5,11.5,Friday,10000
2023-11-24,District B,58.2,6.5,Friday,15000
2023-11-24,District C,44.5,9.3,Friday,20000
2023-11-24,District D,49.7,7.8,Friday,12000
2023-11-24,District E,32.9,9.9,Friday,8000
2023-11-25,District A,22.8,7.2,Saturday,10000
2023-11-25,District B,35.8,8.0,Saturday,15000
2023-11-25,District C,68.5,11.6,Saturday,20000
2023-11-25,District D,51.6,7.2,Saturday,12000
2023-11-25,District E,23.4,8.5,Saturday,8000
2023-11-26,District A,46.0,10.7,Sunday,10000
2023-11-26,District B,32.1,9.7,Sunday,15000
2023-11-26,District C,85.8,9.0,Sunday,20000
2023-11-26,District D,32.2,6.0,Sunday,12000
2023-11-26,District E,16.5,11.2,Sunday,8000
2023-11-27,District A,35.9,10.3,Monday,10000
2023-11-27,District B,31.8,8.1,Monday,15000
2023-11-27,District C,64.7,10.7,Monday,20000
2023-11-27,District D,50.8,8.8,Monday,12000
2023-11-27,District E,40.9,9.9,Monday,8000
2023-11-28,District A,32.0,8.7,Tuesday,10000
2023-11-28,District B,58.9,11.7,Tuesday,15000
2023-11-28,District C,47.6,7.1,Tuesday,20000
2023-11-28,District D,37.0,10.9,Tuesday,12000
2023-11-28,District E,27.3,9.6,Tuesday,8000
2023-11-29,District A,38.1,6.4,Wednesday,10000
2023-11-29,District B,48.6,5.4,Wednesday,15000
2023-11-29,District C,66.2,8.8,Wednesday,20000
2023-11-29,District D,53.8,10.2,Wednesday,12000
2023-11-29,District E,16.9,10.4,Wednesday,8000
2023-11-30,District A,36.1,6.4,Thursday,10000
2023-11-30,District B,67.6,11.5,Thursday,15000
2023-11-30,District C,58.2,10.9,Thursday,20000
2023-11-30,District D,40.9,8.0,Thursday,12000
2023-11-30,District E,16.7,6.1,Thursday,8000
2023-12-01,District A,28.6,5.7,Friday,10000
2023-12-01,District B,35.4,1.4,Friday,15000
2023-12-01,District C,78.5,5.6,Friday,20000
2023-12-01,District D,59.7,4.0,Friday,12000
2023-12-01,District E,32.5,2.1,Friday,8000
2023-12-02,District A,25.6,0.2,Saturday,10000
2023-12-02,District B,64.5,5.0,Saturday,15000
2023-12-02,District C,62.6,2.1,Saturday,20000
2023-12-02,District D,24.0,3.2,Saturday,12000
2023-12-02,District E,21.0,1.4,Saturday,8000
2023-12-03,District A,44.2,1.5,Sunday,10000
2023-12-03,District B,38.6,1.7,Sunday,15000
2023-12-03,District C,91.9,3.0,Sunday,20000
2023-12-03,District D,26.8,1.4,Sunday,12000
2023-12-03,District E,33.9,2.1,Sunday,8000
2023-12-04,District A,46.7,3.3,Monday,10000
2023-12-04,District B,69.0,5.8,Monday,15000
2023-12-04,District C,73.1,3.6,Monday,20000
2023-12-04,District D,62.4,0.2,Monday,12000
2023-12-04,District E,20.6,2.3,Monday,8000
2023-12-05,District A,28.5,4.0,Tuesday,10000
2023-12-05,District B,56.4,3.5,Tuesday,15000
2023-12-05,District C,90.2,2.7,Tuesday,20000
2023-12-05,District D,40.2,1.6,Tuesday,12000
2023-12-05,District E,31.9,3.2,Tuesday,8000
2023-12-06,District A,31.8,4.7,Wednesday,10000
2023-12-06,District B,36.8,3.9,Wednesday,15000
2023-12-06,District C,63.0,5.6,Wednesday,20000
2023-12-06,District D,24.7,4.4,Wednesday,12000
2023-12-06,District E,27.7,1.2,Wednesday,8000
2023-12-07,District A,35.8,5.3,Thursday,10000
2023-12-07,District B,51.8,5.6,Thursday,15000
2023-12-07,District C,47.2,2.9,Thursday,20000
2023-12-07,District D,32.9,4.8,Thursday,12000
2023-12-07,District E,37.9,5.4,Thursday,8000
2023-12-08,District A,37.4,5.7,Friday,10000
2023-12-08,District B,68.3,4.1,Friday,15000
2023-12-08,District C,79.9,0.8,Friday,20000
2023-12-08,District D,44.0,0.2,Friday,12000
2023-12-08,District E,21.4,0.9,Friday,8000
2023-12-09,District A,33.0,2.2,Saturday,10000
2023-12-09,District B,33.3,3.7,Saturday,15000
2023-12-09,District C,51.0,3.0,Saturday,20000
2023-12-09,District D,46.9,3.4,Saturday,12000
2023-12-09,District E,33.7,3.3,Saturday,8000
2023-12-10,District A,43.0,2.0,Sunday,10000
2023-12-10,District B,51.8,2.6,Sunday,15000
2023-12-10,District C,41.1,3.9,Sunday,20000
2023-12-10,District D,46.3,3.9,Sunday,12000
2023-12-10,District E,18.1,1.9,Sunday,8000
2023-12-11,District A,50.1,0.5,Monday,10000
2023-12-11,District B,37.5,4.1,Monday,15000
2023-12-11,District C,79.3,2.1,Monday,20000
2023-12-11,District D,26.9,5.0,Monday,12000
2023-12-11,District E,39.2,1.4,Monday,8000
2023-12-12,District A,26.0,0.1,Tuesday,10000
2023-12-12,District B,57.6,5.8,Tuesday,15000
2023-12-12,District C,44.0,1.6,Tuesday,20000
2023-12-12,District D,32.8,0.2,Tuesday,12000
2023-12-12,District E,26.0,5.3,Tuesday,8000
2023-12-13,District A,47.5,4.3,Wednesday,10000
2023-12-13,District B,38.6,2.4,Wednesday,15000
2023-12-13,District C,94.5,3.1,Wednesday,20000
2023-12-13,District D,26.4,4.8,Wednesday,12000
2023-12-13,District E,29.7,4.2,Wednesday,8000
2023-12-14,District A,23.7,5.4,Thursday,10000
2023-12-14,District B,69.6,3.2,Thursday,15000
2023-12-14,District C,68.9,2.5,Thursday,20000
2023-12-14,District D,34.0,0.4,Thursday,12000
2023-12-14,District E,38.7,1.9,Thursday,8000
2023-12-15,District A,35.5,1.7,Friday,10000
2023-12-15,District B,39.2,4.0,Friday,15000
2023-12-15,District C,88.5,2.9,Friday,20000
2023-12-15,District D,48.9,5.2,Friday,12000
2023-12-15,District E,20.0,4.0,Friday,8000
2023-12-16,District A,24.0,5.7,Saturday,10000
2023-12-16,District B,41.9,4.6,Saturday,15000
2023-12-16,District C,83.2,5.6,Saturday,20000
2023-12-16,District D,31.9,4.5,Saturday,12000
2023-12-16,District E,30.8,2.7,Saturday,8000
2023-12-17,District A,23.1,4.6,Sunday,10000
2023-12-17,District B,70.1,5.8,Sunday,15000
2023-12-17,District C,89.4,1.6,Sunday,20000
2023-12-17,District D,40.6,3.1,Sunday,12000
2023-12-17,District E,29.9,1.9,Sunday,8000
2023-12-18,District A,33.9,4.4,Monday,10000
2023-12-18,District B,64.5,3.8,Monday,15000
2023-12-18,District C,45.3,4.3,Monday,20000
2023-12-18,District D,42.5,5.2,Monday,12000
2023-12-18,District E,22.9,1.6,Monday,8000
2023-12-19,District A,46.6,2.9,Tuesday,10000
2023-12-19,District B,63.7,2.3,Tuesday,15000
2023-12-19,District C,68.6,0.6,Tuesday,20000
2023-12-19,District D,51.7,6.0,Tuesday,12000
2023-12-19,District E,28.0,1.3,Tuesday,8000
2023-12-20,District A,32.3,1.4,Wednesday,10000
2023-12-20,District B,64.7,4.7,Wednesday,15000
2023-12-20,District C,95.3,1.4,Wednesday,20000
2023-12-20,District D,37.7,3.6,Wednesday,12000
2023-12-20,District E,30.5,3.0,Wednesday,8000
2023-12-21,District A,34.6,3.4,Thursday,10000
2023-12-21,District B,37.9,3.0,Thursday,15000
2023-12-21,District C,72.5,4.9,Thursday,20000
2023-12-21,District D,51.6,0.8,Thursday,12000
2023-12-21,District E,38.7,5.6,Thursday,8000
2023-12-22,District A,25.3,2.2,Friday,10000
2023-12-22,District B,36.8,3.1,Friday,15000
2023-12-22,District C,53.6,5.6,Friday,20000
2023-12-22,District D,40.6,1.5,Friday,12000
2023-12-22,District E,36.8,2.3,Friday,8000
2023-12-23,District A,25.1,2.7,Saturday,10000
2023-12-23,District B,52.9,1.6,Saturday,15000
2023-12-23,District C,76.7,0.9,Saturday,20000
2023-12-23,District D,49.7,3.4,Saturday,12000
2023-12-23,District E,37.9,5.6,Saturday,8000
2023-12-24,District A,27.3,5.7,Sunday,10000
2023-12-24,District B,43.6,0.8,Sunday,15000
2023-12-24,District C,98.3,5.4,Sunday,20000
2023-12-24,District D,28.0,5.2,Sunday,12000
2023-12-24,District E,26.2,5.7,Sunday,8000
2023-12-25,District A,34.9,0.1,Monday,10000
2023-12-25,District B,57.2,0.3,Monday,15000
2023-12-25,District C,71.8,2.0,Monday,20000
2023-12-25,District D,58.0,3.7,Monday,12000
2023-12-25,District E,27.7,4.0,Monday,8000
2023-12-26,District A,47.2,4.9,Tuesday,10000
2023-12-26,District B,53.9,0.7,Tuesday,15000
2023-12-26,District C,42.8,1.7,Tuesday,20000
2023-12-26,District D,55.1,4.0,Tuesday,12000
2023-12-26,District E,35.5,1.0,Tuesday,8000
2023-12-27,District A,47.4,5.1,Wednesday,10000
2023-12-27,District B,70.7,1.6,Wednesday,15000
2023-12-27,District C,73.1,1.9,Wednesday,20000
2023-12-27,District D,25.6,0.3,Wednesday,12000
2023-12-27,District E,26.7,4.3,Wednesday,8000
2023-12-28,District A,25.7,1.5,Thursday,10000
2023-12-28,District B,30.0,4.0,Thursday,15000
2023-12-28,District C,44.8,4.8,Thursday,20000
2023-12-28,District D,37.9,1.1,Thursday,12000
2023-12-28,District E,24.5,2.9,Thursday,8000
2023-12-29,District A,51.4,1.9,Friday,10000
2023-12-29,District B,32.6,3.8,Friday,15000
2023-12-29,District C,97.1,2.6,Friday,20000
2023-12-29,District D,28.8,1.8,Friday,12000
2023-12-29,District E,32.1,4.6,Friday,8000
2023-12-30,District A,21.6,3.4,Saturday,10000
2023-12-30,District B,58.0,0.8,Saturday,15000
2023-12-30,District C,70.2,1.2,Saturday,20000
2023-12-30,District D,34.2,3.3,Saturday,12000
2023-12-30,District E,36.2,5.7,Saturday,8000
2023-12-31,District A,22.3,4.3,Sunday,10000
2023-12-31,District B,52.2,0.6,Sunday,15000
2023-12-31,District C,98.7,1.0,Sunday,20000
2023-12-31,District D,41.5,1.0,Sunday,12000
2023-12-31,District E,31.3,2.2,Sunday,8000
